family	case	revision	rep	latency_ns	ops_per_sec	mib_per_sec	p50_us	p90_us	p99_us	ttfb_p90_us	wall_seconds	cache_hits	cache_misses	cache_writes	read_errors	write_errors	timeouts	hit_avg_ms	write_avg_ms	request_errors	case_request_errors	error_detail	ops_expected	ops_success	statuses
synthetic	cached/c8/mixed	after	2	NA	1057.65	509.42	1651.0	19490.0	100689.0	19465.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	cached/c8/mixed	after	3	NA	1047.81	504.69	1927.0	18437.0	80202.0	18432.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	cached/c8/put	before	1	NA	161.01	96.51	22520.0	106322.0	412192.0	106320.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/put	before	2	NA	161.31	96.69	22269.0	113333.0	362962.0	113329.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/put	before	3	NA	153.14	91.79	23325.0	128041.0	387058.0	128037.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/put	after	1	NA	145.76	87.37	38286.0	97389.0	366876.0	97384.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/put	after	2	NA	144.82	86.8	43614.0	100775.0	353812.0	100772.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/put	after	3	NA	140.64	84.3	46283.0	103663.0	355622.0	103660.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/get	before	1	NA	88.79	53.22	889.0	19533.0	224870.0	3237.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/get	before	2	NA	89.6	53.71	899.0	19201.0	223165.0	3290.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/get	before	3	NA	89.32	53.54	1239.0	19577.0	223502.0	3346.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/get	after	1	NA	86.59	51.9	2438.0	18938.0	224566.0	3150.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/get	after	2	NA	87.26	52.31	2427.0	18948.0	221940.0	3114.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/get	after	3	NA	84.49	50.64	2443.0	19724.0	222001.0	3267.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/head-hit	before	1	NA	1113.13	0.0	744.0	975.0	1685.0	974.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/head-hit	before	2	NA	1448.1	0.0	669.0	753.0	889.0	752.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/head-hit	before	3	NA	1105.69	0.0	791.0	1098.0	3186.0	1095.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/head-hit	after	1	NA	1378.23	0.0	712.0	793.0	1194.0	793.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/head-hit	after	2	NA	1372.53	0.0	708.0	782.0	991.0	781.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/head-hit	after	3	NA	1385.66	0.0	706.0	783.0	906.0	782.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/head-miss	before	1	NA	2048.87	0.0	458.0	554.0	829.0	553.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nocache/c1/head-miss	before	2	NA	2213.46	0.0	418.0	529.0	937.0	528.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nocache/c1/head-miss	before	3	NA	1233.01	0.0	638.0	1091.0	3781.0	1071.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nocache/c1/head-miss	after	1	NA	1899.37	0.0	483.0	565.0	1474.0	564.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nocache/c1/head-miss	after	2	NA	1871.28	0.0	528.0	601.0	691.0	600.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nocache/c1/head-miss	after	3	NA	1843.15	0.0	513.0	584.0	813.0	583.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nocache/c1/mixed	before	1	NA	105.49	50.81	836.0	19257.0	69044.0	3475.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nocache/c1/mixed	before	2	NA	110.37	53.16	778.0	18901.0	65659.0	3205.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nocache/c1/mixed	before	3	NA	104.76	50.46	1043.0	20547.0	70838.0	3666.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nocache/c1/mixed	after	1	NA	97.86	47.14	2380.0	19107.0	71366.0	4873.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nocache/c1/mixed	after	2	NA	101.33	48.81	2407.0	19366.0	66593.0	4677.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nocache/c1/mixed	after	3	NA	103.34	49.78	2324.0	18936.0	67225.0	4142.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nocache/c1/put	before	1	NA	73.36	43.97	3896.0	22482.0	244279.0	22475.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/put	before	2	NA	71.83	43.06	4068.0	23924.0	248888.0	23921.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/put	before	3	NA	69.11	41.43	4093.0	23706.0	247437.0	23704.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/put	after	1	NA	66.37	39.78	6370.0	22454.0	248391.0	22450.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/put	after	2	NA	64.37	38.58	6628.0	23316.0	245029.0	23314.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c1/put	after	3	NA	67.98	40.75	6081.0	22101.0	244793.0	22097.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c128/get	before	1	NA	180.34	108.1	319646.0	1669883.0	4307373.0	1211191.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c128/get	before	2	NA	181.9	109.03	353255.0	1608111.0	4222350.0	1169459.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c128/get	before	3	NA	180.29	108.07	330992.0	1646058.0	4383100.0	1203582.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c128/get	after	1	NA	175.13	104.97	373657.0	1638289.0	4507173.0	1209251.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c128/get	after	2	NA	174.89	104.83	368869.0	1609837.0	4482546.0	1187544.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c128/get	after	3	NA	174.04	104.32	371784.0	1695034.0	4589317.0	1238350.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c128/head-hit	before	1	NA	5417.4	0.0	21796.0	35890.0	59904.0	35851.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c128/head-hit	before	2	NA	5466.06	0.0	21196.0	32724.0	59797.0	32723.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c128/head-hit	before	3	NA	6215.73	0.0	18024.0	28804.0	37837.0	28770.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c128/head-hit	after	1	NA	6388.19	0.0	19033.0	26929.0	42096.0	26863.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c128/head-hit	after	2	NA	6046.97	0.0	21836.0	29346.0	37392.0	29168.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c128/head-hit	after	3	NA	5475.99	0.0	20445.0	39146.0	65208.0	39145.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c128/head-miss	before	1	NA	5056.76	0.0	20439.0	43069.0	88877.0	43017.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	3072	3072	"{""404"": 3072}"
synthetic	nocache/c128/head-miss	before	2	NA	6698.26	0.0	19072.0	22519.0	26023.0	22436.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""404"": 3072}"
synthetic	nocache/c128/head-miss	before	3	NA	6434.52	0.0	19748.0	24064.0	28830.0	23993.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""404"": 3072}"
synthetic	nocache/c128/head-miss	after	1	NA	5992.81	0.0	19236.0	30939.0	82829.0	30939.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""404"": 3072}"
synthetic	nocache/c128/head-miss	after	2	NA	7095.9	0.0	18836.0	21959.0	25289.0	21948.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""404"": 3072}"
synthetic	nocache/c128/head-miss	after	3	NA	7020.51	0.0	18724.0	21848.0	28980.0	21847.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""404"": 3072}"
synthetic	nocache/c128/mixed	before	1	NA	247.8	118.92	212863.0	1306629.0	3273440.0	1021744.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	nocache/c128/mixed	before	2	NA	244.64	117.41	206016.0	1254770.0	4000622.0	944204.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	nocache/c128/mixed	before	3	NA	243.27	116.75	220979.0	1252574.0	3526860.0	995140.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	nocache/c128/mixed	after	1	NA	238.32	114.37	237803.0	1302691.0	3687308.0	1031513.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	nocache/c128/mixed	after	2	NA	234.8	112.68	258579.0	1250793.0	3736114.0	1009750.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	nocache/c128/mixed	after	3	NA	233.58	112.1	249237.0	1314288.0	3669350.0	1080315.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	nocache/c128/put	before	1	NA	181.97	108.87	301820.0	1622721.0	4264807.0	1622718.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	"{""PUT status 500"": 1}"	3072	3071	"{""200"": 3071, ""500"": 1}"
synthetic	nocache/c128/put	before	2	NA	183.36	109.91	287963.0	1612576.0	4115481.0	1612574.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c128/put	before	3	NA	175.2	105.02	348463.0	1635440.0	3676917.0	1635437.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c128/put	after	1	NA	177.01	106.1	540643.0	1146652.0	2874993.0	1144985.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c128/put	after	2	NA	176.04	105.52	536705.0	1098540.0	3032796.0	1098401.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c128/put	after	3	NA	176.99	106.09	540382.0	1152342.0	2606080.0	1152339.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nocache/c256/get	before	1	NA	181.03	108.51	1009551.0	2990939.0	6279662.0	2063236.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	{}	6144	6144	"{""200"": 6144}"
synthetic	nocache/c256/get	before	2	NA	180.21	108.02	983402.0	3011380.0	6160956.0	2071522.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	6144	6144	"{""200"": 6144}"
synthetic	nocache/c256/get	before	3	NA	121.0	72.53	1293330.0	4686335.0	12074846.0	3015896.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	{}	6144	6144	"{""200"": 6144}"
synthetic	nocache/c256/get	after	1	NA	175.27	105.06	1047539.0	2883154.0	6268426.0	1970284.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nocache/c256/get	after	2	NA	174.17	104.4	1096056.0	2831602.0	6059379.0	2000975.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nocache/c256/get	after	3	NA	175.88	105.42	1057331.0	2852725.0	6168158.0	2010790.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nocache/c256/head-hit	before	1	NA	6129.24	0.0	40631.0	54532.0	87568.0	53056.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	{}	6144	6144	"{""200"": 6144}"
synthetic	nocache/c256/head-hit	before	2	NA	6070.99	0.0	40641.0	50161.0	63245.0	49650.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	6144	6144	"{""200"": 6144}"
synthetic	nocache/c256/head-hit	before	3	NA	5786.64	0.0	43395.0	54384.0	65899.0	53934.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	{}	6144	6144	"{""200"": 6144}"
synthetic	nocache/c256/head-hit	after	1	NA	5879.88	0.0	42142.0	56200.0	76635.0	55391.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nocache/c256/head-hit	after	2	NA	6252.21	0.0	38825.0	52303.0	103210.0	51302.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nocache/c256/head-hit	after	3	NA	5920.22	0.0	42379.0	55621.0	91311.0	54946.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nocache/c256/head-miss	before	1	NA	5288.02	0.0	42451.0	72005.0	144510.0	71377.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	{}	6144	6144	"{""404"": 6144}"
synthetic	nocache/c256/head-miss	before	2	NA	6670.9	0.0	37946.0	49492.0	93301.0	47316.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	6144	6144	"{""404"": 6144}"
synthetic	nocache/c256/head-miss	before	3	NA	5986.12	0.0	41545.0	55172.0	71538.0	53715.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	{}	6144	6144	"{""404"": 6144}"
synthetic	nocache/c256/head-miss	after	1	NA	6514.58	0.0	38743.0	45802.0	92977.0	45092.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""404"": 6144}"
synthetic	nocache/c256/head-miss	after	2	NA	4279.33	0.0	39984.0	121899.0	263524.0	121897.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""404"": 6144}"
synthetic	nocache/c256/head-miss	after	3	NA	6719.4	0.0	38284.0	42221.0	91534.0	41909.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""404"": 6144}"
synthetic	nocache/c256/mixed	before	1	NA	243.05	116.34	554470.0	2317251.0	5475698.0	1704934.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	"{""PUT status 500"": 2}"	6144	6142	"{""200"": 4914, ""404"": 1228, ""500"": 2}"
synthetic	nocache/c256/mixed	before	2	NA	243.83	116.72	597696.0	2325581.0	5420042.0	1692047.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	6144	6144	"{""200"": 4916, ""404"": 1228}"
synthetic	nocache/c256/mixed	before	3	NA	242.4	116.02	588858.0	2336357.0	5245262.0	1764659.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	"{""PUT status 500"": 1}"	6144	6143	"{""200"": 4915, ""404"": 1228, ""500"": 1}"
synthetic	nocache/c256/mixed	after	1	NA	233.94	111.99	652912.0	2325464.0	5263620.0	1862861.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 4916, ""404"": 1228}"
synthetic	nocache/c256/mixed	after	2	NA	233.97	112.0	689783.0	2309732.0	5188054.0	1802676.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 4916, ""404"": 1228}"
synthetic	nocache/c256/mixed	after	3	NA	235.34	112.66	620062.0	2331373.0	5632777.0	1851125.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 4916, ""404"": 1228}"
synthetic	nocache/c256/put	before	1	NA	181.86	109.02	951022.0	3270502.0	6199102.0	3267123.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	"{""PUT status 500"": 1}"	6144	6143	"{""200"": 6143, ""500"": 1}"
synthetic	nocache/c256/put	before	2	NA	181.51	108.7	974871.0	3320742.0	6105414.0	3320734.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	"{""PUT status 500"": 1}"	6144	6143	"{""200"": 6143, ""500"": 1}"
synthetic	nocache/c256/put	before	3	NA	97.65	58.54	1696630.0	7273396.0	10303945.0	7273389.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	"{""PUT status 500"": 1}"	6144	6143	"{""200"": 6143, ""500"": 1}"
synthetic	nocache/c256/put	after	1	NA	178.0	106.7	1044522.0	1924936.0	5014708.0	1924933.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nocache/c256/put	after	2	NA	177.5	106.39	1050407.0	1885201.0	5201565.0	1885199.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nocache/c256/put	after	3	NA	175.6	105.25	1064443.0	1956211.0	5123237.0	1955156.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nocache/c32/get	before	1	NA	187.66	108.03	10612.0	339171.0	1341287.0	37309.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/get	before	2	NA	187.37	107.87	11254.0	336266.0	1386991.0	36864.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/get	before	3	NA	186.74	107.51	10878.0	357946.0	1515342.0	40650.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/get	after	1	NA	181.85	104.69	27612.0	337875.0	1564235.0	39090.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/get	after	2	NA	177.55	102.22	28148.0	334138.0	2047002.0	41132.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/get	after	3	NA	182.63	105.14	25877.0	333636.0	1735297.0	39911.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/head-hit	before	1	NA	5873.63	0.0	4554.0	9111.0	15502.0	9027.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/head-hit	before	2	NA	6246.95	0.0	4505.0	8391.0	16465.0	8390.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/head-hit	before	3	NA	6455.11	0.0	4329.0	8204.0	12283.0	8120.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/head-hit	after	1	NA	5980.75	0.0	4584.0	9780.0	15476.0	9780.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/head-hit	after	2	NA	6586.66	0.0	4652.0	7851.0	9763.0	7792.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/head-hit	after	3	NA	6377.31	0.0	4595.0	8233.0	13267.0	8232.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/head-miss	before	1	NA	4441.22	0.0	5365.0	16937.0	28631.0	16936.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""404"": 768}"
synthetic	nocache/c32/head-miss	before	2	NA	7319.94	0.0	4627.0	6047.0	10832.0	6047.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""404"": 768}"
synthetic	nocache/c32/head-miss	before	3	NA	9935.84	0.0	2669.0	5155.0	8079.0	4997.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""404"": 768}"
synthetic	nocache/c32/head-miss	after	1	NA	6648.49	0.0	4556.0	6695.0	20296.0	6618.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""404"": 768}"
synthetic	nocache/c32/head-miss	after	2	NA	6592.9	0.0	4950.0	6531.0	9332.0	6530.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""404"": 768}"
synthetic	nocache/c32/head-miss	after	3	NA	8663.08	0.0	2958.0	5749.0	8225.0	5749.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""404"": 768}"
synthetic	nocache/c32/mixed	before	1	NA	264.63	122.7	10032.0	265037.0	1111534.0	47837.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 615, ""404"": 153}"
synthetic	nocache/c32/mixed	before	2	NA	262.66	121.79	10391.0	256739.0	1201094.0	43838.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 615, ""404"": 153}"
synthetic	nocache/c32/mixed	before	3	NA	245.33	113.75	9399.0	292071.0	1367837.0	54559.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 615, ""404"": 153}"
synthetic	nocache/c32/mixed	after	1	NA	237.67	110.2	21085.0	288715.0	1341382.0	51734.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 615, ""404"": 153}"
synthetic	nocache/c32/mixed	after	2	NA	251.56	116.64	22060.0	271044.0	1151850.0	53023.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 615, ""404"": 153}"
synthetic	nocache/c32/mixed	after	3	NA	241.67	112.05	23656.0	280159.0	1222501.0	52359.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 615, ""404"": 153}"
synthetic	nocache/c32/put	before	1	NA	190.23	109.52	31312.0	316027.0	1744108.0	316023.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/put	before	2	NA	185.96	107.06	35101.0	333183.0	1223986.0	333180.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/put	before	3	NA	181.45	104.46	73656.0	410751.0	1002574.0	410750.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/put	after	1	NA	179.44	103.31	133136.0	255314.0	1035403.0	255310.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/put	after	2	NA	178.23	102.61	132108.0	239579.0	858948.0	239578.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c32/put	after	3	NA	184.8	106.39	134688.0	241887.0	1071471.0	241884.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	nocache/c64/get	before	1	NA	180.85	108.4	121533.0	956157.0	2894263.0	397960.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c64/get	before	2	NA	178.45	106.96	116050.0	949372.0	2961265.0	453050.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c64/get	before	3	NA	180.49	108.19	117023.0	966479.0	3353961.0	423301.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c64/get	after	1	NA	173.9	104.24	120921.0	995047.0	2679426.0	466101.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
